title,score,developer,publisher,rom_name,size,running_total
Super Monkey Ball: Step & Roll,5.9,Sega,Sega,Super Monkey Ball - Step & Roll (USA).iso,4.4 GiB,615.4 GiB
Skate City Heroes,5.9,Zeroscale,Zoo Games,Skate City Heroes (USA).iso,4.4 GiB,619.8 GiB
Sega Bass Fishing (2008),5.9,Cavia Inc.,Sega,Sega Bass Fishing (USA).iso,4.4 GiB,624.2 GiB
Pokemon Rumble,5.9,Ambrella,Nintendo,Pokemon Rumble (USA) (WiiWare).wad,26.1 MiB,624.2 GiB
Jam City Rollergirls,5.9,Frozen Codebase,Frozen Codebase,Jam City Rollergirls (USA) (WiiWare).wad,47.1 MiB,624.2 GiB
Inazuma Eleven Strikers,5.9,Level 5,Level 5,Inazuma Eleven Strikers (Japan).iso,4.4 GiB,628.6 GiB
Gnomz,5.9,QubicGames,QubicGames,Gnomz (USA) (WiiWare).wad,17.3 MiB,628.6 GiB
Evasive Space,5.9,High Voltage Software,Yuke's,Evasive Space (USA) (WiiWare).wad,38.1 MiB,628.7 GiB
Disney's TRON: Evolution - Battle Grids,5.9,n-Space,Disney Interactive Studios,"Disney TRON - Evolution - Battle Grids (USA) (En,Fr,Es) (Championship Edition).iso",4.4 GiB,633.0 GiB
ColorZ,5.9,Exkee,Exkee,ColorZ (USA) (WiiWare).wad,30.2 MiB,633.1 GiB
Wii Play,5.8,Nintendo,Nintendo,Wii Play (USA) (Rev 1).iso,4.4 GiB,637.4 GiB
The Tales of Bearsworth Manor: Puzzling Pages,5.8,Square Enix,Square Enix,"Tales of Bearsworth Manor, The - Puzzling Pages (USA) (WiiWare) (DLC).wad",1.3 MiB,637.4 GiB
Gunblade NY & L.A. Machineguns Arcade Hits Pack,5.8,Sega,Sega,"Gunblade NY & L.A. Machineguns Arcade Hits Pack (USA) (En,Fr,Es).iso",4.4 GiB,641.8 GiB
Fishing Master (2007),5.8,Hudson Soft,Konami,Fishing Master (USA).iso,4.4 GiB,646.2 GiB
Bleach: Shattered Blade,5.8,Polygon Magic,Sega,Bleach - Shattered Blade (USA).iso,4.4 GiB,650.6 GiB
Blaster Master: Overdrive,5.8,SunSoft,SunSoft,Blaster Master - Overdrive (USA) (WiiWare).wad,35.0 MiB,650.6 GiB
Battle of the Bands (2008),5.8,Planet Moon Studios,THQ,Battle of the Bands (USA).iso,4.4 GiB,655.0 GiB
Ghost Mania,5.7,Legendo Entertainment,Legendo Entertainment,Ghost Mania (USA) (WiiWare).wad,41.0 MiB,655.0 GiB
Domino Rally,5.7,RED Entertainment,UFO Interactive,Domino Rally (USA).iso,4.4 GiB,659.4 GiB
Bomberman Land,5.7,Racjin,Hudson Entertainment,Bomberman Land (USA).iso,4.4 GiB,663.8 GiB
We Cheer,5.6,"Machatin, Inc.",Namco Bandai Games,"We Cheer (USA) (En,Fr,Es).iso",4.4 GiB,668.2 GiB
Texas Hold'em Poker,5.6,Gameloft,Gameloft,Texas Hold'em Poker (USA) (WiiWare).wad,42.0 MiB,668.2 GiB
Tales of Elastic Boy - Mission 1,5.6,Lexis Numerique,Lexis Numerique,Tales of Elastic Boy - Mission 1 (USA) (WiiWare).wad,43.0 MiB,668.2 GiB
Lonpos,5.6,Genki,Nintendo,Lonpos (USA) (WiiWare) (DLC).wad,5.7 MiB,668.2 GiB
Eco Shooter: Plant 530,5.6,Intelligent Systems,Nintendo,Eco Shooter - Plant 530 (USA) (WiiWare).wad,17.9 MiB,668.3 GiB
Dood's Big Adventure,5.6,THQ,THQ,"Dood's Big Adventure (USA) (En,Fr).iso",4.4 GiB,672.6 GiB
Data East Arcade Classics,5.6,G1M2,Majesco,Data East Arcade Classics (USA).iso,4.4 GiB,677.0 GiB
Critter Round-Up,5.6,Epicenter Studios,Konami,Critter Round-Up (USA) (WiiWare).wad,31.8 MiB,677.0 GiB
Active Life: Extreme Challenge,5.6,TOSE,Namco Bandai Games,Active Life - Extreme Challenge (USA).iso,4.4 GiB,681.4 GiB
5 Spots Party,5.6,Cosmonaut Games,Cosmonaut Games,5 Spots Party (USA) (WiiWare).wad,29.2 MiB,681.5 GiB
Samurai Warriors 3,5.5,Omega Force,Nintendo,"Samurai Warriors 3 (USA) (En,Fr,Es).iso",7.9 GiB,689.4 GiB
Onechanbara: Bikini Zombie Slayers,5.5,Tamsoft,D3Publisher,"Onechanbara - Bikini Zombie Slayers (USA) (En,Fr).iso",4.4 GiB,693.8 GiB
The Tales of Bearsworth Manor: Chaotic Conflicts,5.4,Square Enix,Square Enix,"Tales of Bearsworth Manor, The - Chaotic Conflicts (USA) (WiiWare) (DLC).wad",1.7 MiB,693.8 GiB
Texas Hold'em Tournament,5.4,Digital Leisure,Digital Leisure,Texas Hold'em Tournament (USA) (WiiWare).wad,21.9 MiB,693.8 GiB
Sonic and the Black Knight,5.4,Sonic Team,Sega,"Sonic and the Black Knight (USA) (En,Ja,Fr,De,Es,It).iso",4.4 GiB,698.2 GiB
Lost in Blue: Shipwrecked,5.4,Hudson Soft,Konami,"Lost in Blue - Shipwrecked (USA) (En,Fr,Es).iso",4.4 GiB,702.5 GiB
The Three Musketeers: One for All!,5.3,Legendo Entertainment,Legendo Entertainment,"Three Musketeers, The - One For All (USA) (WiiWare).wad",42.4 MiB,702.6 GiB
Samurai Warriors: Katana,5.3,Omega Force,Koei,Samurai Warriors - Katana (USA).iso,4.4 GiB,707.0 GiB
Pokemon Battle Revolution,5.3,Genius Sonority Inc.,Nintendo,Pokemon Battle Revolution (USA).iso,4.4 GiB,711.3 GiB
Pirates: The Key of Dreams,5.3,Oxygen Interactive,Oxygen Interactive,Pirates - The Key of Dreams (USA) (WiiWare).wad,18.2 MiB,711.3 GiB
Namco Museum Megamix,5.3,Namco Bandai Games,Namco Bandai Games,Namco Museum Megamix (USA).iso,4.4 GiB,715.7 GiB
Food Network: Cook or Be Cooked,5.3,Red Fly Studio,Namco Bandai Games,Food Network - Cook or Be Cooked (USA).iso,4.4 GiB,720.1 GiB
Fish'em All!,5.3,Abylight,Abylight,Fish'em All (USA) (WiiWare).wad,19.7 MiB,720.1 GiB
Bust-A-Move Bash!,5.3,Happy Happening,Majesco,Bust-A-Move Bash! (USA).iso,4.4 GiB,724.5 GiB
SoulCalibur Legends,5.2,Namco Bandai Games,Namco Bandai Games,Soulcalibur Legends (USA).iso,4.4 GiB,728.9 GiB
Silver Star Chess (2008),5.2,Agetec,Agetec,Silver Star Chess (USA) (WiiWare).wad,30.8 MiB,728.9 GiB
Rygar: The Battle of Argus,5.2,Tecmo,Tecmo,Rygar - The Battle of Argus (USA).iso,4.4 GiB,733.3 GiB
Plattchen: Twist 'n' Paint,5.2,Bplus,Bplus,Plaettchen Twist 'n' Paint (USA) (WiiWare).wad,38.5 MiB,733.3 GiB
Pit Crew Panic!,5.2,Hudson Soft,Hudson Entertainment,Pit Crew Panic! (USA) (WiiWare).wad,39.8 MiB,733.4 GiB
Lead the Meerkats,5.2,Inaria Interactive,Lapland Studio,Lead the Meerkats (USA) (WiiWare).wad,28.7 MiB,733.4 GiB
Happy Hammerin',5.2,Agenda,Gamebridge,Happy Hammerin' (USA) (WiiWare).wad,19.9 MiB,733.4 GiB
Fun! Fun! Minigolf,5.2,Shin'en,Shin'en,Fun! Fun! Minigolf (USA) (WiiWare).wad,41.5 MiB,733.4 GiB
Pucca's Kisses Game,5.1,Bigben Interactive,Bigben Interactive,Pucca's Kisses Game (USA) (WiiWare).wad,35.4 MiB,733.5 GiB
Family Table Tennis,5.1,Arc System Works,Aksys Games,Family Table Tennis (USA) (WiiWare).wad,37.9 MiB,733.5 GiB
Dragon Blade: Wrath of Fire,5.1,D3Publisher,D3Publisher,Dragon Blade - Wrath of Fire (USA).iso,4.4 GiB,737.9 GiB
Twin Strike: Operation Thunder,5.0,Naps Team,Zoo Digital Publishing,"Twin Strike - Operation Thunder (USA) (En,Fr,Es).iso",4.4 GiB,742.3 GiB
Shootanto: Evolutionary Mayhem,5.0,Grandprix Inc.,Hudson Entertainment,Shootanto - Evolutionary Mayhem (USA) (WiiWare).wad,44.2 MiB,742.3 GiB
Robox (2010),5.0,DreamBox Games,DreamBox Games,Robox (USA) (WiiWare).wad,36.1 MiB,742.4 GiB
Potpourrii (2008),5.0,Abstraction Games,Abstraction Games,Potpourrii (USA) (WiiWare).wad,23.8 MiB,742.4 GiB
Celebrity Sports Showdown,5.0,EA Canada,Electronic Arts,"Celebrity Sports Showdown (USA) (En,Fr,Es).iso",4.4 GiB,746.8 GiB
V.I.P. Casino Blackjack,4.9,High Voltage Software,High Voltage Software,V.I.P. Casino - Blackjack (USA) (WiiWare).wad,28.4 MiB,746.8 GiB
Snowboard Riot,4.9,Hudson Soft,Hudson Entertainment,Snowboard Riot (USA) (WiiWare).wad,37.5 MiB,746.8 GiB
Neighborhood Games,4.9,Jet Black Games,THQ,Neighborhood Games (USA).iso,4.4 GiB,751.2 GiB
Namco Museum Remix,4.9,TOSE,Namco Bandai Games,Namco Museum Remix (USA).iso,4.4 GiB,755.6 GiB
Just Dance,4.9,Ubisoft Paris,Ubisoft,"Just Dance (USA) (En,Fr,Es).iso",4.4 GiB,759.9 GiB
Deca Sports 2,4.9,CAProduction,Hudson,"Deca Sports 2 (USA) (En,Fr,Es).iso",4.4 GiB,764.3 GiB
Castlevania Judgment,4.9,Eighting,Konami,Castlevania Judgment (USA).iso,4.4 GiB,768.7 GiB
Calling,4.9,Hudson Entertainment,Hudson Entertainment,"Calling (USA) (En,Fr,Es).iso",4.4 GiB,773.1 GiB
FlingSmash,4.8,Artoon,Nintendo,"FlingSmash (USA) (En,Fr,Es) (Rev 1).iso",4.4 GiB,777.5 GiB
Fishie Fishie,4.8,DK Games,DK Games,Fishie Fishie (USA) (WiiWare).wad,10.0 MiB,777.5 GiB
Family Slot Car Racing,4.8,Arc System Works,Aksys Games,Family Slot Car Racing (USA) (WiiWare).wad,42.8 MiB,777.5 GiB
Wing Island,4.7,CAProduction,Hudson,"Wing Island (USA) (En,Fr,Es).iso",4.4 GiB,781.9 GiB
My Pokemon Ranch,4.7,Ambrella,Nintendo,My Pokemon Ranch (USA) (v256) (WiiWare).wad,19.6 MiB,781.9 GiB
Flip's Twisted World,4.7,Frozen North Productions,Majesco,Flip's Twisted World (USA).iso,4.4 GiB,786.3 GiB
Bit Boy!!,4.7,Bplus,Bplus,Bit Boy!! (USA) (WiiWare).wad,13.8 MiB,786.3 GiB
Tom Clancy's Ghost Recon (Wii),4.6,Next Level Games,Ubisoft,"Tom Clancy's Ghost Recon (USA) (En,Fr,Es).iso",4.4 GiB,790.7 GiB
Summer Sports: Paradise Island,4.6,Destineer,Destineer,Summer Sports - Paradise Island (USA).iso,4.4 GiB,795.1 GiB
Major Minor's Majestic March,4.6,NanaOn-Sha,Majesco,Major Minor's Majestic March (USA).iso,4.4 GiB,799.4 GiB
Gravitronix,4.6,Medaverse Studios,Medaverse Studios,Gravitronix (USA) (WiiWare).wad,19.1 MiB,799.4 GiB
Family Pirate Party,4.6,Aksys Games,Aksys Games,Family Pirate Party (USA) (WiiWare) (DLC).wad,2.0 MiB,799.4 GiB
Drill Sergeant Mindstrong,4.6,Hi Corp,XSEED Games,Drill Sergeant Mindstrong (USA) (WiiWare).wad,18.9 MiB,799.5 GiB
Donkey Kong: Barrel Blast,4.6,Paon Corporation,Nintendo,Donkey Kong - Barrel Blast (USA).iso,4.4 GiB,803.8 GiB
Arcade Sports,4.6,Icon Games,Icon Games,Arcade Sports (USA) (WiiWare).wad,32.7 MiB,803.9 GiB
All Star Karate,4.6,THQ,THQ,"All Star Karate (USA) (En,Fr,Es).iso",4.4 GiB,808.3 GiB
Wacky World of Sports,4.5,Tabot,Sega,"Wacky World of Sports (USA) (En,Fr,Es).iso",4.4 GiB,812.6 GiB
Tournament of Legends,4.5,High Voltage Software,Sega Europe,Tournament of Legends (USA).iso,4.4 GiB,817.0 GiB
Stop Stress: A Day of Fury,4.5,Abylight,Abylight,Stop Stress - A Day of Fury (USA) (WiiWare).wad,43.0 MiB,817.0 GiB
Mart Racer,4.5,"Joju Games, Inc.","Joju Games, Inc.",Mart Racer (USA) (WiiWare).wad,27.1 MiB,817.1 GiB
Major League Eating: The Game,4.5,Sensory Sweep,Mastiff,Major League Eating - The Game (USA) (WiiWare).wad,32.2 MiB,817.1 GiB
Brothers in Arms: Double Time,4.5,Gearbox Software,Ubisoft,"Brothers in Arms - Double Time (USA) (En,Fr,Es) (Disc 2) (Brothers in Arms - Earned in Blood).iso",4.4 GiB,821.5 GiB
AquaSpace,4.5,Paon Corporation,Nintendo,AquaSpace (USA) (WiiWare).wad,23.1 MiB,821.5 GiB
Niki: Rock 'n' Ball,4.4,Bplus,Bplus,Niki - Rock 'n' Ball (USA) (WiiWare).wad,18.7 MiB,821.5 GiB
Gabrielle's Ghostly Groove: Monster Mix,4.4,Santa Entertainment,Natsume,Gabrielle's Ghostly Groove - Monster Mix (USA) (WiiWare).wad,45.4 MiB,821.6 GiB
Big Beach Sports,4.4,HB Studios Multimedia,THQ,"Big Beach Sports (USA) (En,Fr,Es).iso",4.4 GiB,825.9 GiB
Furu Furu Park,4.3,Taito Corporation,Majesco,Furu Furu Park (USA).iso,4.4 GiB,830.3 GiB
SPRay,4.2,EKO Software,Tecmo,SPRay (USA).iso,4.4 GiB,834.7 GiB
Family Party: 30 Great Games,4.2,Tamsoft,D3Publisher,"Family Party - 30 Great Games (USA) (En,Fr,Es).iso",4.4 GiB,839.1 GiB
WWII Aces,4.1,Arcade Moon,Destineer,WWII Aces (USA).iso,4.4 GiB,843.5 GiB
GT Pro Series,4.1,MTO,Ubisoft,GT Pro Series (USA).iso,4.4 GiB,847.8 GiB
Emergency Heroes,4.1,Ubisoft Barcelona,Ubisoft,"Emergency Heroes (USA) (En,Fr,Es).iso",4.4 GiB,852.2 GiB
Deca Sports 3,4.1,Hudson,Hudson Entertainment,"Deca Sports 3 (USA) (En,Fr,Es).iso",4.4 GiB,856.6 GiB
101-in-1 Sports Party Megamix,4.1,Nordcurrent,Atlus,"101-in-1 Sports Party Megamix (USA) (En,Fr,Es).iso",4.4 GiB,861.0 GiB
Protothea,4.0,Digital Builders,Ubisoft,Protoethea (USA) (WiiWare).wad,35.2 MiB,861.0 GiB
Sandy Beach,3.9,Frozen Codebase,Konami,Sandy Beach (USA) (WiiWare).wad,38.4 MiB,861.0 GiB
Ju-on: The Grudge,3.9,FeelPlus,XSEED Games,"Ju-on - The Grudge (Europe) (En,Fr,De,Es,It,Nl).iso",4.4 GiB,865.4 GiB
Beyblade: Metal Fusion - Battle Fortress,3.9,Hudson Soft,Hudson Entertainment,"Beyblade - Metal Fusion - Battle Fortress (USA) (En,Fr,Es).iso",4.4 GiB,869.8 GiB
Naruto Shippuden: Dragon Blade Chronicles,3.8,Eighting,Tomy Corporation,Naruto Shippuden - Dragon Blade Chronicles (USA).iso,4.4 GiB,874.2 GiB
Carnival Games: Mini-Golf,3.8,Cat Daddy Games,2K Play,"Carnival Games - MiniGolf (USA) (En,Fr,Es).iso",4.4 GiB,878.5 GiB
Tamagotchi Party On!,3.7,h.a.n.d. Inc.,Namco Bandai Games,Tamagotchi - Party On! (USA).iso,4.4 GiB,882.9 GiB
Speed Zone,3.7,Awesome Play Ltd.,Detn8,Speed Zone (USA).iso,4.4 GiB,887.3 GiB
Ready 2 Rumble Revolution,3.7,10tacle Studios,Atari SA,"Ready 2 Rumble - Revolution (USA) (En,Fr,Es).iso",4.4 GiB,891.7 GiB
Game Party 3,3.7,Farsight Studios,Warner Bros. Interactive Entertainment,"Game Party 3 (USA) (En,Fr,Es).iso",4.4 GiB,896.1 GiB
Escape from Bug Island,3.7,Spike,Eidos Interactive,Escape from Bug Island (USA).iso,4.4 GiB,900.4 GiB
Valhalla Knights: Eldar Saga,3.5,K2,XSEED Games,Valhalla Knights - Eldar Saga (USA).iso,4.4 GiB,904.8 GiB
Sexy Poker,3.5,Gameloft,Gameloft,Sexy Poker (USA) (WiiWare).wad,37.4 MiB,904.8 GiB
Target: Terror,3.3,Leviathan Games,Konami,Target - Terror (USA).iso,4.4 GiB,909.2 GiB
Rolling Stone: Drum King,3.2,505 Games,505 Games,"Rolling Stone - Drum King (USA) (En,Fr,Es).iso",4.4 GiB,913.6 GiB
Pool Party (2007),3.2,Hyper-Devbox,SouthPeak Games,Pool Party (USA).iso,4.4 GiB,918.0 GiB
Anima: Ark of Sinners,3.2,Anima Game Studio,Anima Game Studio,ANIMA - Ark of Sinners (USA) (WiiWare).wad,41.6 MiB,918.0 GiB
Mad Dog McCree: Gunslinger Pack,3.1,Digital Leisure,Majesco,"Mad Dog McCree - Gunslinger Pack (USA) (En,Fr,Es).iso",4.4 GiB,922.4 GiB
Copter Crisis,3.1,Digital Leisure,Digital Leisure,Copter Crisis (USA) (WiiWare) (DLC).wad,125.9 KiB,922.4 GiB
Jillian Michaels' Fitness Ultimatum 2009,3.0,3G Studios,Majesco,Jillian Michaels' Fitness Ultimatum 2009 (USA).iso,4.4 GiB,926.8 GiB
5 Arcade Gems,3.0,Nordcurrent,Nordcurrent,5 Arcade Gems (USA) (WiiWare).wad,32.0 MiB,926.8 GiB
Game Party 2,2.9,Midway,Midway,"Game Party 2 (USA) (En,Fr,Es).iso",4.4 GiB,931.2 GiB
Kung Fu Funk: Everybody is Kung Fu Fighting!,2.8,Stickmen Studios,Stickmen Studios,Kung Fu Funk - Everybody is Kung Fu Fighting! (USA) (WiiWare).wad,43.1 MiB,931.2 GiB
The Incredible Maze,2.7,Digital Leisure,Digital Leisure,"Incredible Maze, The (USA) (WiiWare).wad",23.1 MiB,931.2 GiB
The Island of Dr. Frankenstein,2.6,Visual Impact,Storm City Games,"Island of Dr. Frankenstein, The (USA) (En,Fr,Es).iso",4.4 GiB,935.6 GiB
Game Party,2.5,Midway,Midway,Game Party (USA) (Rev 1).iso,4.4 GiB,940.0 GiB
Cruis'n,2.5,Midway Studios - San Diego,Midway,"Cruis'n (USA) (En,Fr,Es).iso",4.4 GiB,944.4 GiB
Zombii Attack,2.1,Gamers Digital,Gamers Digital,Zombii Attack (USA) (WiiWare).wad,32.7 MiB,944.4 GiB
Enjoy your massage!,2.1,Microforum,Microforum,Enjoy your Massage! (USA) (WiiWare).wad,22.2 MiB,944.4 GiB
Pong Toss: Frat Party Games,1.8,JV Games Inc.,JV Games Inc.,Pong Toss! Frat Party Games (USA) (WiiWare).wad,18.8 MiB,944.4 GiB
