title,score,developer,publisher,rom_name,size,running_total
Dungeons & Dragons Tactics,5.8,Kuju Entertainment,Atari SA,Dungeons & Dragons Tactics (USA) (v1.01).iso,462.4 MiB,132.5 GiB
DreamWorks Over the Hedge: Hammy Goes Nuts,5.8,Amaze Entertainment,Activision,Over the Hedge - Hammy Goes Nuts! (USA) (v1.01).iso,310.2 MiB,132.8 GiB
Adventures to Go!,5.8,Global A,Natsume,Adventures to Go! (USA) (v1.02).iso,168.0 MiB,133.0 GiB
NBA,5.7,989 Sports,SCEA,NBA (USA).iso,185.6 MiB,133.2 GiB
Naruto Shippuden: Kizuna Drive,5.7,Premium Agency ,Namco Bandai Games,"Naruto Shippuden - Kizuna Drive (USA) (En,Fr,Es).iso",1.1 GiB,134.3 GiB
KAO Challengers,5.7,Tate Interactive,Atari SA,Kao Challengers (USA) (v1.01).iso,585.8 MiB,134.8 GiB
Dynasty Warriors Vol. 2,5.7,Omega Force,Koei,Dynasty Warriors Vol. 2 (USA).iso,266.2 MiB,135.1 GiB
Driver '76,5.7,Sumo Digital,Ubisoft,Driver 76 (USA).iso,1.0 GiB,136.1 GiB
BattleZone (2006),5.7,Paradigm Entertainment,Atari SA,"BattleZone (USA) (En,Fr,De,Es,It) (v1.02).iso",864.4 MiB,137.0 GiB
EA Replay,5.6,Team Fusion,Electronic Arts,EA Replay (USA) (v1.01).iso,850.4 MiB,137.8 GiB
Dragoneer's Aria,5.6,Hit Maker,NIS America,Dragoneer's Aria (USA).iso,370.1 MiB,138.2 GiB
Coded Arms: Contagion,5.6,Creat Studios,Konami,Coded Arms - Contagion (USA) (v1.04).iso,521.9 MiB,138.7 GiB
Warhammer: Battle for Atluma,5.5,Sabertooth Games,Namco Bandai Games,Warhammer - Battle for Atluma (USA) (v1.03).iso,229.5 MiB,138.9 GiB
Ninjamurai,5.5,Open Emotion Studios,Open Emotion Studios,Ninjamurai (USA) (v2.02) (minis) (PSN).iso,171.4 MiB,139.1 GiB
Hot Pixel,5.5,zSlide,Atari SA,Hot Pixel (USA) (v1.02).iso,321.0 MiB,139.4 GiB
Bomberman Land Portable,5.5,Racjin,Hudson Entertainment,Bomberman Land Portable (Japan).iso,394.1 MiB,139.8 GiB
300: March to Glory,5.5,Collision Studios,Warner Bros. Interactive Entertainment,"300 - March to Glory (USA) (En,Fr,De,Es,It) (v1.01).iso",909.8 MiB,140.7 GiB
Tom Clancy's Ghost Recon Predator,5.4,Virtuos,Ubisoft,"Tom Clancy's Ghost Recon - Predator (USA) (En,Fr,Es).iso",864.4 MiB,141.5 GiB
Steambot Chronicles: Battle Tournament,5.4,Irem,Atlus,Steambot Chronicles - Battle Tournament (USA).iso,256.4 MiB,141.7 GiB
Duael Invaders,5.4,Laughing Jackal,Laughing Jackal,Duael Invaders (USA) (minis) (PSN).iso,152.2 MiB,141.9 GiB
Dead to Rights: Reckoning,5.4,Rebellion,Namco,Dead to Rights - Reckoning (USA).iso,184.2 MiB,142.1 GiB
Valhalla Knights,5.3,K2 LLC,XSEED Games,Valhalla Knights (USA) (v1.01).iso,630.3 MiB,142.7 GiB
Lord of Arcana,5.3,Access Games,Square Enix,"Lord of Arcana (USA) (En,Fr).iso",767.7 MiB,143.4 GiB
Alien Havoc,5.3,Creat Studios,Creat Studios,Alien Havoc (USA) (minis) (PSN).iso,118.7 MiB,143.6 GiB
Warriors of the Lost Empire,5.2,Platinum Egg,UFO Interactive,"Warriors of the Lost Empire (USA) (En,Fr,Es) (v1.03).iso",1.7 GiB,145.2 GiB
Gangs of London,5.2,SCEE London Studio,SCEA,Gangs of London (USA) (v1.01).iso,1.0 GiB,146.2 GiB
Rengoku II: The Stairway to H.E.A.V.E.N.,5.1,Hudson Soft,Konami,Rengoku II - The Stairway to H.E.A.V.E.N. (USA) (v1.02).iso,479.1 MiB,146.7 GiB
Brooktown High,5.1,Backbone Entertainment,Konami,Brooktown High (USA).iso,1.2 GiB,147.9 GiB
Valhalla Knights 2,5.0,K2,XSEED Games,Valhalla Knights 2 (USA).iso,1.5 GiB,149.4 GiB
SWAT: Target Liberty,5.0,3G Studios,Sierra Entertainment,SWAT - Target Liberty (USA) (v1.01).iso,838.1 MiB,150.2 GiB
Aliens vs. Predator: Requiem,4.9,Rebellion,Sierra Entertainment,Aliens vs. Predator - Requiem (USA).iso,378.1 MiB,150.6 GiB
Astonishia Story,4.8,Sonnori,Ubisoft,Astonishia Story (USA) (v1.02).iso,110.2 MiB,150.7 GiB
Rainbow Islands Evolution,4.7,Digital Whip,Ignition Entertainment,"Rainbow Islands Evolution (USA) (En,Fr,Es).iso",807.8 MiB,151.5 GiB
Bubble Bobble Evolution,4.7,Digital Whip,Codemasters,Bubble Bobble - Evolution (USA) (v1.01).iso,595.9 MiB,152.0 GiB
Smart Bomb,4.5,Core Design Ltd.,Eidos Interactive,Smart Bomb (USA) (v1.03).iso,113.9 MiB,152.1 GiB
Mimana Iyar Chronicle,4.5,GungHo,Aksys Games,Mimana - Iyar Chronicle (USA) (v1.01).iso,632.1 MiB,152.8 GiB
Rengoku: The Tower of Purgatory,4.3,Neverland,Konami,Rengoku - The Tower of Purgatory (USA) (v1.01).iso,170.7 MiB,152.9 GiB
Taito Legends Power-Up,4.1,Empire Oxford,Destineer,Taito Legends Power-Up (USA) (v1.01).iso,301.8 MiB,153.2 GiB
Street Supremacy,4.1,Genki,Konami,Street Supremacy (USA).iso,466.6 MiB,153.7 GiB
Pocket Racers,3.9,Blade Interactive,Konami,Pocket Racers (USA) (v1.01).iso,255.8 MiB,153.9 GiB
Dead or Alive Paradise,3.8,Team Ninja,Tecmo,Dead or Alive - Paradise (USA) (v1.01).iso,829.7 MiB,154.7 GiB
Pocket Pool (2007),3.7,Conspiracy Entertainment,Eidos Interactive,Pocket Pool (USA) (v1.01).iso,672.3 MiB,155.4 GiB
Air Conflicts: Aces of World War II,3.6,Cowboy Rodeo,Graffiti Entertainment,Air Conflicts - Aces of World War II (USA).iso,859.1 MiB,156.2 GiB
Winx Club: Join the Club,3.0,n-Space,Konami,Winx Club - Join the Club (USA) (v1.05).iso,1.2 GiB,157.5 GiB
Dragon Ball: Evolution,2.8,Dimps Corporation,Namco Bandai Games,Dragon Ball Evolution (USA).iso,376.5 MiB,157.8 GiB
